ride_id,user_id,driver_id,pickup_location,drop_location,fare,distance_km,ride_time,user_name,driver_name
7d98942c,U1490,D2262,Whitefield,Electronic City,106.66,3.02,09-01-2023 10:30,User_490,Driver_262
f1d9e461,U1316,D2097,Whitefield,Electronic City,96.51,9.17,20-03-2023 23:00,User_316,Driver_97
a4da3b0b,U1406,D2049,Indiranagar,Electronic City,94.13,6.75,17-03-2023 01:25,User_406,Driver_49
3.33E+09,U1389,D2266,HSR,BTM,152.93,16.38,07-02-2023 18:31,User_389,Driver_266
ab7ee391,U1406,D2110,Koramangala,Jayanagar,217.05,8.28,15-04-2023 14:03,User_406,Driver_110
83519ad1,U1171,D2049,Koramangala,Electronic City,43.55,6.81,17-05-2023 02:24,User_171,Driver_49
4dafa9ea,U1414,D2159,MG Road,Marathahalli,261.14,13.12,01-06-2023 20:00,User_414,Driver_159
e81d3e99,U1192,D2012,HSR,Hebbal,140.67,2.32,26-05-2023 00:25,User_192,Driver_12
f9d4dfd0,U1176,D2214,Koramangala,Marathahalli,171.74,9.72,10-02-2023 09:05,User_176,Driver_214
2b4a6f3d,U1331,D2036,Koramangala,Electronic City,239.77,2.1,17-02-2023 01:56,User_331,Driver_36
f7b2ad83,U1273,D2032,Indiranagar,Marathahalli,160.07,9.49,29-03-2023 14:09,User_273,Driver_32
442e4c5e,U1497,D2036,Koramangala,Electronic City,141.9,15.99,29-06-2023 21:31,User_497,Driver_36
7afefdd2,U1425,D2075,Koramangala,Jayanagar,68,6.45,08-06-2023 07:36,User_425,Driver_75
3c5bce71,U1248,D2163,HSR,Marathahalli,180.74,19.26,28-02-2023 13:02,User_248,Driver_163
f0e91eff,U1142,D2256,HSR,Electronic City,262.36,10.76,19-05-2023 23:45,User_142,Driver_256
7c7c2d65,U1312,D2290,MG Road,Hebbal,247.79,13.56,11-06-2023 19:04,User_312,Driver_290
c0930bdf,U1176,D2118,HSR,BTM,222.99,4.47,20-03-2023 08:56,User_176,Driver_118
ec58f40e,U1058,D2125,HSR,Jayanagar,255.61,9.61,22-04-2023 15:00,User_58,Driver_125
ca73b051,U1324,D2227,Whitefield,Hebbal,62.04,17.39,24-02-2023 07:16,User_324,Driver_227
7225438a,U1276,D2077,Koramangala,BTM,71.03,6.43,26-05-2023 11:51,User_276,Driver_77
baa5c6ef,U1077,D2049,Koramangala,Electronic City,194.8,14.94,26-05-2023 18:49,User_77,Driver_49
b3210e36,U1170,D2044,Indiranagar,BTM,157.07,7.79,20-05-2023 18:15,User_170,Driver_44
53f83820,U1159,D2266,Whitefield,Marathahalli,168.47,15.52,11-01-2023 08:19,User_159,Driver_266
3cbf97a9,U1167,D2061,HSR,Marathahalli,33.39,13.1,07-01-2023 19:49,User_167,Driver_61
ef919296,U1123,D2152,Indiranagar,Marathahalli,100.79,3.7,11-03-2023 11:16,User_123,Driver_152
592493c4,U1424,D2028,Indiranagar,BTM,274.48,12.31,08-06-2023 23:43,User_424,Driver_28
b5643e2f,U1148,D2155,Koramangala,Marathahalli,127.95,17.78,01-03-2023 10:27,User_148,Driver_155
0ffdb27b,U1362,D2257,Indiranagar,Hebbal,225.25,16.14,23-02-2023 19:09,User_362,Driver_257
db56e6b0,U1308,D2004,HSR,Hebbal,67.2,2.31,02-04-2023 22:18,User_308,Driver_4
feb872e4,U1279,D2196,Koramangala,Marathahalli,69.02,12.82,10-05-2023 19:17,User_279,Driver_196
2bf8ee2a,U1232,D2058,Indiranagar,Marathahalli,134.76,10.6,02-04-2023 12:19,User_232,Driver_58
0a761216,U1046,D2261,HSR,Marathahalli,117.65,13.61,23-03-2023 16:14,User_46,Driver_261
7d31ee17,U1096,D2261,Indiranagar,Electronic City,170.55,6.83,12-06-2023 22:32,User_96,Driver_261
f25a1afd,U1268,D2250,Whitefield,Jayanagar,81.07,11.89,23-02-2023 05:42,User_268,Driver_250
24ffc12c,U1356,D2266,HSR,Hebbal,78.08,15.19,21-01-2023 21:36,User_356,Driver_266
3bb93ab6,U1388,D2103,HSR,Jayanagar,41.95,3.83,29-05-2023 14:15,User_388,Driver_103
a2d7d744,U1036,D2222,Koramangala,Hebbal,199.26,3.4,13-02-2023 08:51,User_36,Driver_222
df3f2a56,U1161,D2141,Whitefield,Jayanagar,223.21,13.68,07-04-2023 17:30,User_161,Driver_141
697f3e37,U1109,D2180,Koramangala,Hebbal,255.88,2.42,14-03-2023 08:28,User_109,Driver_180
d61cf035,U1379,D2117,Whitefield,Electronic City,133.44,7.57,03-05-2023 00:22,User_379,Driver_117
15ed843a,U1483,D2289,Indiranagar,Marathahalli,224.49,2.86,04-06-2023 08:55,User_483,Driver_289
4d070511,U1335,D2242,MG Road,BTM,270.72,7.58,08-04-2023 04:53,User_335,Driver_242
4b6c08a4,U1498,D2197,Indiranagar,Hebbal,43.52,17.85,01-01-2023 18:46,User_498,Driver_197
d9c859b5,U1032,D2079,HSR,Jayanagar,231.71,4.38,17-03-2023 03:04,User_32,Driver_79
04998b46,U1080,D2224,Koramangala,Electronic City,144.41,18.17,16-05-2023 19:22,User_80,Driver_224
5c859f82,U1270,D2025,HSR,Hebbal,209.35,10.95,14-06-2023 04:28,User_270,Driver_25
97cf8827,U1293,D2190,HSR,Hebbal,57.58,7.31,01-01-2023 14:00,User_293,Driver_190
7203fc53,U1345,D2077,Koramangala,Jayanagar,207.33,2.75,18-03-2023 06:02,User_345,Driver_77
e80e96b0,U1013,D2088,Koramangala,Hebbal,260.72,2.03,28-02-2023 19:21,User_13,Driver_88
239d4398,U1444,D2121,Koramangala,Hebbal,272.22,18.05,28-01-2023 04:08,User_444,Driver_121
d02d1156,U1424,D2202,Whitefield,Marathahalli,35.98,19.5,02-02-2023 07:01,User_424,Driver_202
e021796c,U1016,D2210,MG Road,BTM,249.79,7.26,30-05-2023 09:07,User_16,Driver_210
bc89b488,U1495,D2080,MG Road,Marathahalli,118.17,17.89,19-05-2023 15:13,User_495,Driver_80
afa8be8b,U1198,D2193,Indiranagar,Hebbal,169.45,14.25,08-01-2023 05:10,User_198,Driver_193
0a6b9f44,U1089,D2169,MG Road,Jayanagar,194.95,17.84,21-04-2023 06:51,User_89,Driver_169
19258bf5,U1429,D2020,Indiranagar,Hebbal,123.4,9.93,15-02-2023 21:09,User_429,Driver_20
a72c3f0b,U1472,D2018,Indiranagar,BTM,122.47,14.71,04-02-2023 06:10,User_472,Driver_18
c9229b3d,U1409,D2198,Indiranagar,Marathahalli,295.32,6.4,03-02-2023 18:15,User_409,Driver_198
93fc7e17,U1092,D2289,HSR,Jayanagar,165.08,7.21,01-01-2023 19:58,User_92,Driver_289
bf7c5739,U1398,D2033,Whitefield,Hebbal,222.43,9.9,22-06-2023 22:01,User_398,Driver_33
1d600158,U1311,D2243,HSR,Marathahalli,116.39,11.4,05-05-2023 05:51,User_311,Driver_243
164f366e,U1449,D2086,MG Road,Jayanagar,217.33,15.36,29-06-2023 07:38,User_449,Driver_86
a7e25669,U1291,D2120,MG Road,BTM,136.41,18.22,11-05-2023 17:56,User_291,Driver_120
e2c0c072,U1454,D2251,HSR,Hebbal,214.4,19.55,19-05-2023 10:11,User_454,Driver_251
03bedc9b,U1358,D2242,MG Road,Electronic City,220.06,11.66,24-01-2023 19:19,User_358,Driver_242
886c46df,U1210,D2290,HSR,Hebbal,85.27,4.72,20-04-2023 06:29,User_210,Driver_290
e7586471,U1333,D2215,Indiranagar,BTM,71.2,16.32,23-04-2023 15:39,User_333,Driver_215
bf97b928,U1266,D2252,Whitefield,Jayanagar,188.64,14.97,11-04-2023 01:37,User_266,Driver_252
3f1b99f4,U1295,D2034,HSR,Marathahalli,223.8,12.34,13-02-2023 18:34,User_295,Driver_34
71972ea6,U1263,D2129,Indiranagar,Marathahalli,225.45,8.33,23-06-2023 06:22,User_263,Driver_129
3bc91b16,U1120,D2292,Koramangala,Jayanagar,98.54,19.59,03-03-2023 21:03,User_120,Driver_292
b86b578a,U1496,D2210,MG Road,BTM,135.02,8.1,08-06-2023 01:21,User_496,Driver_210
72a89c28,U1004,D2042,MG Road,Marathahalli,43.48,12.95,01-04-2023 20:09,User_4,Driver_42
4c42c781,U1371,D2070,Koramangala,Electronic City,209.49,13.19,13-06-2023 15:51,User_371,Driver_70
3c9d6592,U1070,D2132,Koramangala,Jayanagar,77.03,8.07,26-03-2023 04:18,User_70,Driver_132
5.81E+08,U1076,D2272,Indiranagar,BTM,33.3,7.5,28-05-2023 15:23,User_76,Driver_272
c4197b63,U1452,D2116,Indiranagar,Jayanagar,198.03,13.21,19-03-2023 14:50,User_452,Driver_116
596f811e,U1179,D2119,MG Road,Electronic City,172.17,8.1,20-04-2023 19:31,User_179,Driver_119
f056b2aa,U1006,D2039,Whitefield,Marathahalli,38.49,7.78,07-02-2023 22:13,User_6,Driver_39
55944803,U1107,D2288,MG Road,Hebbal,30.79,11.28,03-05-2023 13:52,User_107,Driver_288
4e4a1fe8,U1136,D2222,HSR,Jayanagar,34.19,5.19,30-06-2023 17:07,User_136,Driver_222
f1a0916e,U1300,D2095,Whitefield,Marathahalli,60.82,18.67,16-04-2023 09:06,User_300,Driver_95
2bfb64c4,U1261,D2252,MG Road,Hebbal,53.21,5.41,16-01-2023 06:41,User_261,Driver_252
97698f95,U1226,D2016,Whitefield,BTM,56.27,12.57,02-03-2023 12:19,User_226,Driver_16
ff34a429,U1349,D2172,Koramangala,Electronic City,102.06,18.34,18-02-2023 12:31,User_349,Driver_172
80c8e842,U1338,D2027,HSR,Electronic City,121.61,9.62,25-05-2023 19:26,User_338,Driver_27
235d9d99,U1386,D2215,Koramangala,BTM,235.77,13.65,24-05-2023 23:40,User_386,Driver_215
f4f895fb,U1496,D2284,HSR,Hebbal,266.83,15.29,26-05-2023 03:19,User_496,Driver_284
942a1273,U1313,D2148,Indiranagar,BTM,105.13,13.2,25-04-2023 17:49,User_313,Driver_148
c2ad270b,U1262,D2166,Indiranagar,Electronic City,53.14,4.55,30-04-2023 21:08,User_262,Driver_166
9b2773de,U1217,D2288,Koramangala,Marathahalli,191.67,10.44,07-05-2023 02:40,User_217,Driver_288
137cd441,U1207,D2103,Indiranagar,BTM,92.24,11.16,06-05-2023 15:35,User_207,Driver_103
ce71fb10,U1471,D2015,Indiranagar,Hebbal,129.88,11.81,10-06-2023 20:49,User_471,Driver_15
614f72a4,U1433,D2196,Whitefield,Hebbal,258.69,9.97,28-02-2023 17:37,User_433,Driver_196
1dcbe3ec,U1006,D2263,Indiranagar,Marathahalli,118.58,11.02,13-03-2023 07:48,User_6,Driver_263
c4da70f7,U1431,D2191,Whitefield,Electronic City,270.41,19.17,01-02-2023 17:59,User_431,Driver_191
702e9dba,U1020,D2247,Indiranagar,Marathahalli,188.76,6.29,12-01-2023 13:35,User_20,Driver_247
103d5332,U1406,D2042,Whitefield,Electronic City,79.14,4.07,09-01-2023 17:37,User_406,Driver_42
4fbef5fd,U1169,D2211,MG Road,Jayanagar,75.19,15.54,07-02-2023 08:53,User_169,Driver_211
0ececc79,U1488,D2044,Whitefield,BTM,129.3,18.95,26-06-2023 08:06,User_488,Driver_44
a4ab6523,U1354,D2113,Koramangala,Jayanagar,248.97,8.04,29-01-2023 19:57,User_354,Driver_113
c54b624c,U1349,D2273,Indiranagar,Marathahalli,96,17.54,03-02-2023 00:02,User_349,Driver_273
74c0bb16,U1337,D2057,Indiranagar,Jayanagar,236.03,16.27,18-06-2023 12:36,User_337,Driver_57
80a24154,U1447,D2072,MG Road,Jayanagar,187.91,8.05,25-04-2023 14:14,User_447,Driver_72
c25a7d45,U1154,D2023,Whitefield,Marathahalli,254.07,19.74,05-06-2023 20:37,User_154,Driver_23
b880ca33,U1309,D2028,Koramangala,Electronic City,128.55,7.85,26-06-2023 22:30,User_309,Driver_28
72ab30a6,U1017,D2058,Indiranagar,BTM,126.88,12.7,02-06-2023 22:03,User_17,Driver_58
5b06ec95,U1299,D2089,Whitefield,Electronic City,297.75,3.45,03-04-2023 08:34,User_299,Driver_89
bcc13a22,U1046,D2193,Koramangala,Electronic City,62.35,10.1,02-06-2023 08:22,User_46,Driver_193
959af693,U1297,D2208,MG Road,Electronic City,224.26,17.64,29-01-2023 14:04,User_297,Driver_208
84789d22,U1444,D2055,Indiranagar,Jayanagar,105.3,2.91,28-06-2023 14:04,User_444,Driver_55
0d65f0ca,U1237,D2024,Whitefield,BTM,112.13,7.53,01-04-2023 15:24,User_237,Driver_24
789692b1,U1495,D2276,MG Road,Jayanagar,125.02,18.55,26-02-2023 02:45,User_495,Driver_276
7798cc80,U1274,D2224,Koramangala,Electronic City,266.92,2.51,11-02-2023 21:49,User_274,Driver_224
ea787070,U1212,D2096,HSR,Marathahalli,120.92,11.14,27-03-2023 09:03,User_212,Driver_96
88cd00b0,U1281,D2043,HSR,Electronic City,182.83,17.44,01-03-2023 06:11,User_281,Driver_43
05f4b2ba,U1182,D2097,Whitefield,BTM,80.12,10.13,13-06-2023 19:14,User_182,Driver_97
41017ced,U1360,D2133,MG Road,Hebbal,295.13,16.02,20-03-2023 09:41,User_360,Driver_133
a53f84bc,U1372,D2237,Indiranagar,Electronic City,145.66,7.58,15-04-2023 14:36,User_372,Driver_237
04d991e8,U1179,D2048,HSR,Marathahalli,178.88,10.36,03-04-2023 04:47,User_179,Driver_48
987f94a7,U1137,D2138,HSR,Jayanagar,194.2,18.97,22-06-2023 12:23,User_137,Driver_138
40858bf0,U1084,D2094,HSR,Electronic City,35.67,5.02,22-01-2023 21:12,User_84,Driver_94
4b15cd12,U1090,D2138,Whitefield,Hebbal,66.81,9.74,23-02-2023 20:56,User_90,Driver_138
a977a320,U1418,D2173,Whitefield,Hebbal,132.14,7.51,14-03-2023 02:30,User_418,Driver_173
54f9a58b,U1008,D2226,HSR,Electronic City,112.54,16.72,11-05-2023 07:26,User_8,Driver_226
9378203d,U1015,D2062,Koramangala,BTM,86.92,6.68,08-04-2023 01:11,User_15,Driver_62
7761521e,U1193,D2270,HSR,Hebbal,225.04,6.56,01-01-2023 08:07,User_193,Driver_270
59a5f849,U1495,D2184,HSR,Jayanagar,116.31,11.36,22-06-2023 06:07,User_495,Driver_184
f1c94fa8,U1170,D2296,Koramangala,Electronic City,152.18,5.26,30-03-2023 13:08,User_170,Driver_296
a2a35a37,U1265,D2230,Indiranagar,Electronic City,165.39,12.89,20-04-2023 09:55,User_265,Driver_230
bd6adb79,U1426,D2041,Whitefield,Marathahalli,145.61,8.14,03-03-2023 02:04,User_426,Driver_41
44ef5d66,U1260,D2071,HSR,Electronic City,139.91,12.37,20-06-2023 16:28,User_260,Driver_71
32c6a5d5,U1279,D2087,MG Road,BTM,48.3,4.65,19-02-2023 23:23,User_279,Driver_87
154a1ebd,U1046,D2271,Koramangala,Hebbal,86.57,16.22,24-01-2023 11:07,User_46,Driver_271
9.66E+13,U1099,D2048,Koramangala,BTM,252.01,14.31,12-03-2023 15:32,User_99,Driver_48
67587413,U1489,D2205,Indiranagar,BTM,201.19,16.25,14-01-2023 14:35,User_489,Driver_205
370d4f83,U1152,D2249,MG Road,Hebbal,61.76,18.55,22-05-2023 15:42,User_152,Driver_249
3.83E+31,U1386,D2296,HSR,BTM,112.33,6.81,03-04-2023 04:22,User_386,Driver_296
a9ece174,U1487,D2164,Indiranagar,BTM,268.01,4.08,25-03-2023 16:41,User_487,Driver_164
d2d69249,U1285,D2008,Indiranagar,Jayanagar,278.66,6.4,21-04-2023 11:49,User_285,Driver_8
0ceab0b4,U1260,D2103,Whitefield,Jayanagar,106.75,7.48,29-06-2023 11:57,User_260,Driver_103
4dd8b202,U1232,D2259,MG Road,Hebbal,47.57,7.22,24-03-2023 20:34,User_232,Driver_259
993a0dea,U1234,D2000,Indiranagar,Electronic City,242.09,5.89,17-01-2023 11:45,User_234,Driver_0
6c51e404,U1417,D2150,MG Road,Jayanagar,66.32,11.77,10-01-2023 17:37,User_417,Driver_150
f5e0df3c,U1429,D2163,HSR,Jayanagar,48.93,5.58,22-06-2023 09:47,User_429,Driver_163
adc0310e,U1220,D2087,HSR,BTM,197.4,3.58,18-05-2023 23:32,User_220,Driver_87
b485f421,U1333,D2021,Koramangala,Marathahalli,99.74,9.16,11-06-2023 13:02,User_333,Driver_21
4d62bfeb,U1175,D2114,Whitefield,BTM,227.62,3.49,22-05-2023 12:20,User_175,Driver_114
9efc4f43,U1114,D2039,Whitefield,Marathahalli,199.04,9.43,19-02-2023 02:36,User_114,Driver_39
1ced7b83,U1262,D2006,Whitefield,Hebbal,281.73,3.24,27-06-2023 13:20,User_262,Driver_6
4a3cd924,U1022,D2183,Koramangala,Electronic City,177.14,15.86,13-06-2023 18:22,User_22,Driver_183
d6b72615,U1365,D2058,Whitefield,Marathahalli,91.46,13.83,30-06-2023 12:15,User_365,Driver_58
0a0e2fcb,U1134,D2065,MG Road,Hebbal,143.02,7.87,03-05-2023 04:51,User_134,Driver_65
25f8f6a1,U1136,D2279,Koramangala,Hebbal,141.59,6.42,23-01-2023 12:54,User_136,Driver_279
abb72eb2,U1037,D2089,Koramangala,Electronic City,275.09,14.26,12-01-2023 02:49,User_37,Driver_89
d6bbfe84,U1057,D2073,Koramangala,Marathahalli,296.17,9.56,06-03-2023 13:36,User_57,Driver_73
e2077438,U1322,D2082,Koramangala,Hebbal,213.5,12.21,31-01-2023 02:39,User_322,Driver_82
fa1b48ef,U1040,D2257,MG Road,Electronic City,38.88,19.41,28-04-2023 21:28,User_40,Driver_257
df3e0b17,U1405,D2209,Koramangala,Electronic City,166.4,18.96,11-05-2023 08:47,User_405,Driver_209
9fe95d6d,U1071,D2182,Koramangala,Jayanagar,79.07,15.48,29-03-2023 01:16,User_71,Driver_182
e28c0102,U1181,D2248,Whitefield,Jayanagar,161.33,6.94,25-05-2023 08:29,User_181,Driver_248
8f89fd50,U1235,D2271,MG Road,Hebbal,45.92,7.38,05-05-2023 17:05,User_235,Driver_271
dc120d4d,U1429,D2073,Whitefield,Jayanagar,238.11,19.94,08-03-2023 13:24,User_429,Driver_73
d02a829c,U1268,D2050,HSR,Jayanagar,110.1,15.5,27-01-2023 22:35,User_268,Driver_50
b4731d60,U1190,D2028,Koramangala,Hebbal,243.87,18.95,27-01-2023 21:19,User_190,Driver_28
8164dd06,U1235,D2095,Koramangala,Electronic City,299.96,12.21,10-06-2023 19:58,User_235,Driver_95
ca695e3f,U1179,D2150,Koramangala,Electronic City,106.07,18.15,09-04-2023 06:14,User_179,Driver_150
3e2fe62d,U1189,D2248,Indiranagar,Jayanagar,267.89,17.18,08-03-2023 02:47,User_189,Driver_248
70b6ccc7,U1292,D2257,Whitefield,BTM,69.83,16.8,13-05-2023 09:27,User_292,Driver_257
3867b792,U1446,D2255,MG Road,Electronic City,296.94,5.97,04-02-2023 07:06,User_446,Driver_255
c3c5626d,U1226,D2276,MG Road,Marathahalli,262.33,13.28,23-04-2023 16:46,User_226,Driver_276
775c3bee,U1465,D2251,HSR,Electronic City,121.9,9.12,30-01-2023 00:40,User_465,Driver_251
65b88c39,U1189,D2046,Koramangala,Hebbal,70.37,17.21,26-04-2023 04:08,User_189,Driver_46
277928f6,U1318,D2172,Koramangala,BTM,133.14,12.24,04-06-2023 17:57,User_318,Driver_172
ff83c0ab,U1249,D2140,Whitefield,BTM,41.64,12.02,04-04-2023 17:13,User_249,Driver_140
fd3c6812,U1161,D2069,HSR,Electronic City,100.42,15.55,15-01-2023 07:19,User_161,Driver_69
b25f8203,U1138,D2222,Whitefield,Electronic City,99.04,16.8,25-06-2023 16:56,User_138,Driver_222
464f3e29,U1066,D2216,HSR,Jayanagar,71.23,4.57,31-01-2023 06:52,User_66,Driver_216
e46d5b5d,U1295,D2151,Indiranagar,Marathahalli,176.79,17.18,05-06-2023 14:05,User_295,Driver_151
78db9941,U1354,D2114,HSR,Marathahalli,197.05,13.14,25-05-2023 08:21,User_354,Driver_114
f2af298f,U1045,D2166,HSR,BTM,67.31,9.34,04-03-2023 07:52,User_45,Driver_166
2ed892b7,U1240,D2221,Indiranagar,Hebbal,201.51,9.66,07-04-2023 10:52,User_240,Driver_221
8efc3f09,U1200,D2200,HSR,BTM,283.48,18.24,04-05-2023 07:45,User_200,Driver_200
ab29702a,U1299,D2028,Whitefield,Hebbal,128.51,18.2,22-05-2023 11:20,User_299,Driver_28
51717383,U1342,D2030,Indiranagar,Electronic City,265.48,12.4,31-01-2023 22:34,User_342,Driver_30
8709411b,U1411,D2194,Koramangala,Electronic City,223.86,14.33,12-03-2023 18:19,User_411,Driver_194
0dc0a02e,U1258,D2275,Koramangala,BTM,70.87,12.33,19-04-2023 20:26,User_258,Driver_275
2fd159d2,U1322,D2212,Indiranagar,Marathahalli,274.98,17.06,13-06-2023 17:27,User_322,Driver_212
0ff41bee,U1069,D2251,Whitefield,Electronic City,297.44,14.87,20-02-2023 10:56,User_69,Driver_251
f21c010e,U1302,D2137,Whitefield,Hebbal,201.28,15.6,25-02-2023 18:44,User_302,Driver_137
c49154f5,U1394,D2026,Indiranagar,Jayanagar,143.36,10.98,12-03-2023 05:29,User_394,Driver_26
3c5f1e7d,U1319,D2105,Indiranagar,Electronic City,176.05,17.5,29-01-2023 09:12,User_319,Driver_105
dbd9e7a2,U1091,D2139,Indiranagar,Electronic City,115.38,3.27,06-03-2023 21:17,User_91,Driver_139
cfd384c2,U1278,D2019,Indiranagar,Marathahalli,257.78,10.77,24-06-2023 01:31,User_278,Driver_19
06808f4c,U1091,D2288,MG Road,BTM,298.43,19.97,19-03-2023 18:13,User_91,Driver_288
ffbcd49f,U1362,D2202,Koramangala,Electronic City,164.17,8.69,06-03-2023 00:27,User_362,Driver_202
29365764,U1003,D2239,HSR,Electronic City,117.72,19.64,20-01-2023 08:31,User_3,Driver_239
5775fa69,U1014,D2166,MG Road,Electronic City,262.01,5.47,08-06-2023 05:25,User_14,Driver_166
0737c370,U1112,D2268,Whitefield,BTM,74.5,15.48,03-02-2023 11:26,User_112,Driver_268
86a3a923,U1275,D2207,Indiranagar,BTM,159.6,8.14,27-06-2023 16:37,User_275,Driver_207
a8dd5827,U1099,D2208,HSR,Marathahalli,207.17,3.46,23-02-2023 21:17,User_99,Driver_208
688b40b7,U1483,D2252,HSR,Hebbal,217.12,14.26,31-03-2023 16:29,User_483,Driver_252
fb03e6be,U1149,D2218,Koramangala,Hebbal,87.4,3.93,13-05-2023 07:05,User_149,Driver_218
fd05adf1,U1089,D2048,Koramangala,Electronic City,153.68,6.81,27-05-2023 04:08,User_89,Driver_48
37b693fe,U1132,D2284,Koramangala,Marathahalli,192.9,4.11,25-02-2023 05:25,User_132,Driver_284
f63a862d,U1020,D2184,Whitefield,Electronic City,269.11,19.58,28-01-2023 12:31,User_20,Driver_184
44eb6818,U1094,D2207,Koramangala,Jayanagar,253.38,12.4,26-03-2023 22:17,User_94,Driver_207
5ac349c9,U1433,D2166,MG Road,Marathahalli,238.51,16.4,27-02-2023 03:23,User_433,Driver_166
cbfc3fc4,U1115,D2272,Whitefield,Hebbal,246.97,2.31,28-04-2023 11:31,User_115,Driver_272
0e2b0574,U1445,D2149,Koramangala,Hebbal,163.99,12.81,09-04-2023 08:23,User_445,Driver_149
35248096,U1009,D2066,Whitefield,Marathahalli,240.57,6.97,20-01-2023 03:10,User_9,Driver_66
8f350e31,U1057,D2089,HSR,Hebbal,31.87,8.43,12-05-2023 00:49,User_57,Driver_89
a6e77393,U1496,D2281,Indiranagar,BTM,154.06,3.24,02-01-2023 20:27,User_496,Driver_281
eb3c4908,U1429,D2206,Indiranagar,BTM,163.23,13.83,25-01-2023 08:28,User_429,Driver_206
de5cc57e,U1286,D2001,Indiranagar,Electronic City,170.16,5.87,11-05-2023 07:51,User_286,Driver_1
38dae884,U1499,D2084,HSR,BTM,150.56,18.8,14-02-2023 04:58,User_499,Driver_84
40b00e3c,U1302,D2016,Whitefield,Jayanagar,52.36,18.05,19-01-2023 15:13,User_302,Driver_16
a272dee4,U1438,D2110,MG Road,Electronic City,180.3,2.51,17-06-2023 16:25,User_438,Driver_110
987e8ba8,U1276,D2153,MG Road,Electronic City,176.71,11.9,03-04-2023 17:52,User_276,Driver_153
87658191,U1125,D2253,HSR,Electronic City,131.07,6.34,23-04-2023 21:18,User_125,Driver_253
fb5b22b0,U1320,D2068,Whitefield,BTM,290.15,7.2,29-01-2023 13:55,User_320,Driver_68
7817888f,U1032,D2076,MG Road,BTM,164.59,8.59,23-04-2023 10:17,User_32,Driver_76
a02c847e,U1419,D2105,Indiranagar,BTM,273.04,6.02,24-01-2023 03:44,User_419,Driver_105
21d8b853,U1351,D2016,MG Road,Marathahalli,35.35,15.41,10-06-2023 08:06,User_351,Driver_16
ee885af3,U1015,D2033,Indiranagar,Electronic City,284.62,13.37,18-05-2023 17:00,User_15,Driver_33
5a18c570,U1259,D2069,HSR,Jayanagar,168.18,15.25,16-03-2023 05:13,User_259,Driver_69
279e381b,U1431,D2042,MG Road,Jayanagar,121.18,16.31,17-01-2023 09:44,User_431,Driver_42
f93c062c,U1332,D2139,Indiranagar,Marathahalli,36.26,6.72,19-01-2023 07:12,User_332,Driver_139
fdbf5fc0,U1008,D2045,MG Road,Marathahalli,50.1,5.11,09-03-2023 04:04,User_8,Driver_45
a169c509,U1373,D2200,Whitefield,Electronic City,118.55,4.31,14-01-2023 20:22,User_373,Driver_200
4bab8eff,U1471,D2003,Whitefield,Hebbal,191.22,15.61,24-03-2023 05:42,User_471,Driver_3
87284441,U1217,D2118,HSR,Electronic City,163.94,19.56,23-06-2023 08:59,User_217,Driver_118
1f093b7d,U1341,D2006,HSR,Electronic City,201.04,10.56,21-02-2023 09:02,User_341,Driver_6
cfe724e1,U1392,D2152,HSR,BTM,83.36,3.24,24-02-2023 02:16,User_392,Driver_152
cf98509a,U1272,D2071,Indiranagar,BTM,36.46,17.48,14-03-2023 22:39,User_272,Driver_71
2f8ff30e,U1049,D2266,MG Road,Jayanagar,84.62,14.77,28-03-2023 20:37,User_49,Driver_266
ee329798,U1195,D2029,Koramangala,Electronic City,146.34,2.43,02-04-2023 20:20,User_195,Driver_29
f260da21,U1125,D2049,HSR,Electronic City,43.65,2.66,19-02-2023 20:20,User_125,Driver_49
c62a093b,U1234,D2009,MG Road,Marathahalli,291.63,5.76,20-04-2023 06:15,User_234,Driver_9
6ec742df,U1069,D2139,Indiranagar,BTM,116.42,10.19,02-02-2023 00:38,User_69,Driver_139
48428f5e,U1485,D2217,MG Road,Jayanagar,236.83,2.84,01-02-2023 01:40,User_485,Driver_217
993f8635,U1341,D2027,Whitefield,Jayanagar,83.82,18.14,04-06-2023 23:47,User_341,Driver_27
1f111fd0,U1037,D2091,MG Road,Electronic City,271.5,13.18,23-06-2023 23:06,User_37,Driver_91
27fd3aa6,U1154,D2152,Indiranagar,Hebbal,290.97,9.43,21-04-2023 03:35,User_154,Driver_152
c1be575c,U1173,D2001,Indiranagar,Marathahalli,41.09,16.83,30-05-2023 00:22,User_173,Driver_1
51be94be,U1464,D2087,HSR,Electronic City,250.26,19.47,04-03-2023 17:08,User_464,Driver_87
63756ae1,U1343,D2179,Koramangala,Jayanagar,142.83,16.38,29-03-2023 18:04,User_343,Driver_179
